session_id,user_id,group,session_start,session_length,watched,watch_completion,clicks_before_watch,device_type,content_type,genre,time_of_day,bounce_reason
284,969,A,2024-03-05 19:00:00,7.29,1,1,2,Mobile,Movie,Drama,Evening,
285,707,B,2024-01-17 21:00:00,15.76,0,0,0,Mobile,Series,Sci-Fi,Night,UI Confusion
286,153,B,2024-02-24 06:00:00,7.0,1,0,2,Mobile,Movie,Thriller,Morning,
287,468,A,2024-03-06 14:00:00,13.84,0,0,1,Laptop,Movie,Comedy,Afternoon,No Interest
288,636,B,2024-03-18 23:00:00,14.91,1,1,1,Mobile,Movie,Action,Night,
289,835,A,2024-02-09 16:00:00,15.15,1,1,0,TV,Movie,Action,Afternoon,
290,341,A,2024-02-12 22:00:00,11.16,1,0,2,TV,Series,Drama,Night,
291,23,A,2024-03-05 13:00:00,8.62,1,0,2,Mobile,Movie,Horror,Afternoon,
292,548,B,2024-01-18 08:00:00,16.57,1,1,2,Mobile,Movie,Sci-Fi,Morning,
293,314,B,2024-01-15 12:00:00,10.81,1,1,3,TV,Movie,Comedy,Afternoon,
294,628,B,2024-03-28 01:00:00,14.67,1,1,1,TV,Series,Action,Morning,
295,872,B,2024-01-20 22:00:00,10.74,1,0,1,Mobile,Series,Sci-Fi,Night,
296,149,B,2024-03-15 23:00:00,12.4,0,0,3,Laptop,Series,Sci-Fi,Night,Playback Error
297,863,A,2024-02-06 16:00:00,13.44,1,1,2,TV,Movie,Sci-Fi,Afternoon,
298,698,B,2024-02-16 09:00:00,7.56,1,0,1,TV,Series,Drama,Morning,
299,862,B,2024-01-09 21:00:00,9.13,1,1,2,Laptop,Series,Comedy,Night,
300,802,B,2024-03-16 09:00:00,19.45,1,1,3,Mobile,Series,Thriller,Morning,
301,299,A,2024-03-21 21:00:00,6.0,1,0,2,TV,Movie,Sci-Fi,Night,
302,574,B,2024-02-06 03:00:00,12.61,0,0,3,TV,Series,Drama,Morning,UI Confusion
303,601,A,2024-01-22 08:00:00,16.34,0,0,3,TV,Movie,Sci-Fi,Morning,Preview Too Short
304,71,B,2024-02-18 00:00:00,14.84,0,0,2,TV,Series,Sci-Fi,Morning,Preview Too Short
305,700,B,2024-01-28 03:00:00,14.17,0,0,2,Mobile,Series,Sci-Fi,Morning,No Interest
306,208,B,2024-01-10 09:00:00,15.82,1,1,0,Mobile,Movie,Thriller,Morning,
307,679,B,2024-03-24 00:00:00,7.83,1,1,4,Mobile,Series,Horror,Morning,
308,333,A,2024-01-14 10:00:00,14.7,1,0,2,Mobile,Series,Sci-Fi,Morning,
309,796,B,2024-03-15 19:00:00,16.31,1,1,3,Mobile,Movie,Action,Evening,
310,560,A,2024-02-01 09:00:00,14.1,1,0,7,Mobile,Series,Thriller,Morning,
311,912,B,2024-01-11 20:00:00,12.67,1,0,2,Mobile,Series,Comedy,Evening,
312,299,B,2024-03-01 05:00:00,18.18,1,1,3,TV,Movie,Drama,Morning,
313,846,B,2024-01-19 09:00:00,18.37,0,0,2,Mobile,Series,Action,Morning,UI Confusion
314,996,A,2024-01-31 20:00:00,6.09,1,0,1,Mobile,Movie,Sci-Fi,Evening,
315,416,B,2024-01-10 14:00:00,8.67,1,0,2,Mobile,Series,Drama,Afternoon,
316,843,B,2024-03-07 17:00:00,13.64,0,0,1,Mobile,Movie,Action,Evening,Playback Error
317,239,B,2024-03-07 11:00:00,10.92,1,1,1,Mobile,Movie,Comedy,Morning,
318,854,A,2024-02-22 14:00:00,5.0,0,0,3,Mobile,Series,Comedy,Afternoon,No Interest
319,715,B,2024-03-08 10:00:00,8.6,1,1,1,Mobile,Series,Drama,Morning,
320,205,A,2024-03-17 12:00:00,19.07,1,1,3,Mobile,Movie,Comedy,Afternoon,
321,442,B,2024-03-02 12:00:00,17.83,1,1,2,Laptop,Movie,Horror,Afternoon,
322,958,A,2024-03-20 20:00:00,9.67,1,1,2,Mobile,Series,Horror,Evening,
323,177,A,2024-02-15 23:00:00,18.96,1,1,3,Mobile,Series,Horror,Night,
324,249,B,2024-01-22 19:00:00,11.16,1,0,1,Mobile,Movie,Thriller,Evening,
325,33,B,2024-03-01 14:00:00,18.21,1,0,0,TV,Series,Sci-Fi,Afternoon,
326,705,B,2024-02-26 10:00:00,13.69,1,0,2,Laptop,Movie,Action,Morning,
327,625,A,2024-01-03 08:00:00,14.46,1,0,0,Mobile,Series,Sci-Fi,Morning,
328,122,A,2024-01-28 18:00:00,5.0,0,0,1,TV,Movie,Sci-Fi,Evening,Playback Error
329,52,A,2024-01-10 03:00:00,11.36,1,1,0,TV,Movie,Drama,Morning,
330,148,B,2024-01-25 11:00:00,24.0,1,1,1,Mobile,Movie,Drama,Morning,
331,405,A,2024-01-19 22:00:00,16.12,1,0,1,Mobile,Movie,Sci-Fi,Night,
332,521,B,2024-02-16 11:00:00,16.72,1,1,2,Mobile,Movie,Thriller,Morning,
333,464,B,2024-01-14 20:00:00,9.62,1,1,2,Mobile,Movie,Drama,Evening,
334,362,A,2024-03-06 18:00:00,5.65,0,0,4,TV,Movie,Sci-Fi,Evening,Playback Error
335,749,B,2024-03-22 14:00:00,20.52,1,0,1,Mobile,Movie,Horror,Afternoon,
336,294,A,2024-01-10 09:00:00,11.54,1,0,2,Mobile,Movie,Thriller,Morning,
337,496,A,2024-01-23 12:00:00,11.32,1,1,1,TV,Series,Action,Afternoon,
338,317,B,2024-03-02 17:00:00,17.07,1,1,1,Mobile,Movie,Action,Evening,
339,875,B,2024-01-03 02:00:00,10.24,1,1,3,Laptop,Movie,Thriller,Morning,
340,993,A,2024-03-23 00:00:00,13.91,1,0,3,Mobile,Movie,Drama,Morning,
341,412,A,2024-02-07 17:00:00,13.31,0,0,2,Mobile,Series,Thriller,Evening,Playback Error
342,637,A,2024-01-13 10:00:00,16.96,1,1,1,TV,Series,Sci-Fi,Morning,
343,76,A,2024-03-01 03:00:00,11.78,1,1,3,Mobile,Series,Sci-Fi,Morning,
344,330,A,2024-02-23 00:00:00,8.31,1,1,2,Laptop,Movie,Thriller,Morning,
345,189,B,2024-02-10 18:00:00,15.44,1,1,3,Mobile,Series,Action,Evening,
346,798,A,2024-02-09 05:00:00,10.01,0,0,2,Mobile,Movie,Sci-Fi,Morning,No Interest
347,681,B,2024-02-15 23:00:00,14.11,0,0,4,TV,Series,Drama,Night,No Interest
348,555,B,2024-01-03 21:00:00,12.93,0,0,1,TV,Series,Drama,Night,Preview Too Short
349,782,B,2024-03-05 23:00:00,20.46,1,1,1,Mobile,Movie,Thriller,Night,
350,516,A,2024-01-13 08:00:00,15.3,1,1,3,TV,Series,Sci-Fi,Morning,
351,139,A,2024-02-17 09:00:00,10.21,0,0,2,TV,Series,Thriller,Morning,No Interest
352,849,B,2024-02-10 16:00:00,9.14,1,1,2,Mobile,Series,Action,Afternoon,
353,48,B,2024-01-03 16:00:00,15.16,1,1,1,Laptop,Series,Thriller,Afternoon,
354,659,B,2024-02-29 19:00:00,13.6,1,1,2,Mobile,Movie,Drama,Evening,
355,434,A,2024-03-04 21:00:00,7.62,1,1,2,Mobile,Series,Sci-Fi,Night,
356,80,B,2024-01-15 18:00:00,12.77,0,0,2,Laptop,Series,Sci-Fi,Evening,Preview Too Short
357,214,B,2024-03-25 09:00:00,14.67,1,0,1,Mobile,Movie,Horror,Morning,
358,80,A,2024-03-15 02:00:00,8.48,1,0,2,TV,Movie,Action,Morning,
359,873,B,2024-01-26 03:00:00,13.31,1,1,0,Mobile,Series,Sci-Fi,Morning,
360,147,B,2024-02-12 04:00:00,15.77,0,0,2,Mobile,Series,Drama,Morning,No Interest
361,913,B,2024-03-28 02:00:00,8.84,1,1,3,Laptop,Movie,Action,Morning,
362,670,B,2024-03-18 15:00:00,15.31,1,1,4,Laptop,Movie,Action,Afternoon,
363,523,A,2024-03-20 18:00:00,10.39,0,0,1,Laptop,Movie,Comedy,Evening,UI Confusion
364,123,B,2024-03-09 10:00:00,14.85,1,0,0,Laptop,Movie,Horror,Morning,
365,996,A,2024-03-22 10:00:00,13.43,1,1,2,TV,Movie,Drama,Morning,
366,948,A,2024-03-08 20:00:00,7.21,0,0,0,Laptop,Series,Sci-Fi,Evening,Playback Error
367,51,A,2024-01-01 02:00:00,16.33,1,0,2,Mobile,Movie,Comedy,Morning,
368,67,A,2024-01-14 17:00:00,6.97,1,0,0,TV,Series,Drama,Evening,
369,731,A,2024-02-07 23:00:00,13.95,0,0,2,Mobile,Movie,Thriller,Night,Preview Too Short
370,541,A,2024-01-12 22:00:00,19.07,0,0,6,TV,Movie,Sci-Fi,Night,Preview Too Short
371,870,A,2024-01-03 17:00:00,12.15,0,0,2,Mobile,Movie,Sci-Fi,Evening,Playback Error
372,930,A,2024-02-29 06:00:00,16.37,1,1,2,TV,Movie,Sci-Fi,Morning,
373,920,A,2024-03-12 14:00:00,16.35,1,0,0,Mobile,Movie,Action,Afternoon,
374,948,B,2024-01-04 06:00:00,14.84,1,0,0,Laptop,Series,Action,Morning,
375,566,B,2024-03-30 08:00:00,18.72,1,1,1,TV,Movie,Drama,Morning,
376,106,A,2024-01-19 14:00:00,13.61,1,1,3,Mobile,Series,Sci-Fi,Afternoon,
377,918,A,2024-01-17 05:00:00,13.53,1,1,3,Laptop,Movie,Horror,Morning,
378,708,B,2024-01-27 12:00:00,15.52,1,0,3,Mobile,Movie,Action,Afternoon,
379,4,B,2024-02-07 21:00:00,14.32,1,1,1,Mobile,Movie,Action,Night,
380,482,A,2024-02-12 15:00:00,10.86,1,1,2,Mobile,Series,Sci-Fi,Afternoon,
381,59,B,2024-02-02 00:00:00,17.78,1,0,2,Mobile,Movie,Comedy,Morning,
382,204,B,2024-03-22 17:00:00,18.73,1,0,5,Laptop,Movie,Comedy,Evening,
383,885,A,2024-02-01 05:00:00,7.9,1,0,2,Mobile,Movie,Action,Morning,
384,662,A,2024-01-13 07:00:00,14.24,0,0,1,TV,Movie,Action,Morning,Playback Error
385,773,B,2024-02-15 02:00:00,14.55,0,0,4,Mobile,Movie,Thriller,Morning,UI Confusion
386,654,A,2024-01-16 08:00:00,19.83,0,0,2,Mobile,Movie,Sci-Fi,Morning,No Interest
387,695,B,2024-02-19 20:00:00,16.82,0,0,0,Mobile,Series,Thriller,Evening,Preview Too Short
388,342,A,2024-03-09 16:00:00,17.15,1,1,4,Mobile,Series,Sci-Fi,Afternoon,
389,542,A,2024-03-22 23:00:00,15.04,1,0,2,Mobile,Series,Comedy,Night,
390,420,B,2024-02-04 14:00:00,16.05,1,1,1,TV,Movie,Drama,Afternoon,
391,232,A,2024-01-19 02:00:00,15.05,0,0,1,TV,Series,Drama,Morning,Playback Error
392,811,A,2024-03-18 22:00:00,15.3,0,0,3,Laptop,Movie,Sci-Fi,Night,No Interest
393,104,B,2024-02-29 13:00:00,13.96,1,0,0,Mobile,Movie,Horror,Afternoon,
394,822,B,2024-03-17 18:00:00,13.11,0,0,1,TV,Movie,Sci-Fi,Evening,No Interest
395,124,A,2024-02-29 07:00:00,12.65,0,0,1,Mobile,Movie,Comedy,Morning,No Interest
396,836,A,2024-02-28 18:00:00,8.19,0,0,1,Laptop,Movie,Thriller,Evening,Playback Error
397,72,B,2024-02-11 00:00:00,10.7,0,0,3,Mobile,Movie,Thriller,Morning,Playback Error
398,249,B,2024-03-01 17:00:00,15.57,1,0,1,Laptop,Series,Action,Evening,
399,70,B,2024-02-24 18:00:00,10.95,0,0,2,Laptop,Series,Horror,Evening,UI Confusion
400,781,A,2024-03-23 04:00:00,12.84,0,0,2,TV,Movie,Thriller,Morning,Preview Too Short
401,942,A,2024-01-13 20:00:00,6.35,1,1,2,Mobile,Series,Horror,Evening,
402,769,A,2024-03-27 00:00:00,15.54,1,0,3,TV,Movie,Action,Morning,
403,144,A,2024-02-29 17:00:00,14.9,0,0,1,Mobile,Movie,Comedy,Evening,UI Confusion
404,217,B,2024-02-08 06:00:00,15.79,1,1,2,Laptop,Series,Action,Morning,
405,874,B,2024-02-07 20:00:00,13.35,1,1,1,Mobile,Series,Drama,Evening,
406,703,A,2024-01-02 23:00:00,13.75,1,1,3,Mobile,Movie,Comedy,Night,
407,623,A,2024-02-09 18:00:00,7.84,1,1,0,Mobile,Movie,Drama,Evening,
408,235,A,2024-02-25 11:00:00,11.93,1,0,1,Mobile,Series,Thriller,Morning,
409,697,B,2024-02-09 02:00:00,15.16,1,0,1,TV,Movie,Action,Morning,
410,913,B,2024-01-26 10:00:00,13.83,1,0,1,Mobile,Series,Horror,Morning,
411,474,A,2024-02-14 21:00:00,19.01,1,1,3,TV,Movie,Comedy,Night,
412,547,B,2024-03-23 22:00:00,13.82,1,1,1,Mobile,Movie,Comedy,Night,
413,983,A,2024-01-11 02:00:00,7.53,1,0,1,TV,Series,Horror,Morning,
414,527,A,2024-02-01 21:00:00,7.91,1,1,3,Mobile,Movie,Drama,Night,
415,916,A,2024-03-17 05:00:00,9.58,1,0,3,Mobile,Movie,Comedy,Morning,
416,719,B,2024-02-14 11:00:00,15.99,0,0,2,Mobile,Series,Drama,Morning,No Interest
417,970,A,2024-02-08 03:00:00,16.05,1,0,5,Laptop,Series,Drama,Morning,
418,640,A,2024-03-23 04:00:00,14.75,0,0,0,Laptop,Movie,Thriller,Morning,Preview Too Short
419,734,A,2024-01-27 07:00:00,11.04,0,0,1,Mobile,Series,Sci-Fi,Morning,Playback Error
420,468,B,2024-01-02 17:00:00,16.68,1,1,3,Mobile,Series,Comedy,Evening,
421,937,B,2024-01-17 23:00:00,17.52,1,0,0,Laptop,Series,Comedy,Night,
422,249,A,2024-01-13 03:00:00,11.61,1,1,2,TV,Series,Action,Morning,
423,675,B,2024-01-29 08:00:00,23.3,1,1,2,TV,Series,Thriller,Morning,
424,308,A,2024-03-22 18:00:00,9.88,1,1,1,TV,Series,Drama,Evening,
425,490,A,2024-03-04 17:00:00,11.54,0,0,2,TV,Movie,Action,Evening,No Interest
426,783,A,2024-03-23 11:00:00,12.34,1,0,1,TV,Movie,Horror,Morning,
427,319,A,2024-01-21 04:00:00,13.98,1,0,2,Mobile,Movie,Comedy,Morning,
428,952,A,2024-02-02 01:00:00,7.6,0,0,2,Mobile,Movie,Thriller,Morning,UI Confusion
429,319,A,2024-02-17 18:00:00,18.72,0,0,4,Laptop,Movie,Drama,Evening,UI Confusion
430,887,A,2024-01-26 10:00:00,13.61,1,0,1,Mobile,Movie,Horror,Morning,
431,344,A,2024-02-26 03:00:00,10.04,1,0,3,TV,Series,Thriller,Morning,
432,834,B,2024-02-08 08:00:00,15.26,1,1,2,Mobile,Movie,Thriller,Morning,
433,403,B,2024-03-16 01:00:00,11.0,1,1,1,Mobile,Series,Action,Morning,
434,486,A,2024-01-22 09:00:00,10.76,1,1,0,Mobile,Movie,Action,Morning,
435,208,B,2024-02-28 18:00:00,14.23,1,1,1,Mobile,Movie,Action,Evening,
436,946,A,2024-02-03 03:00:00,9.91,0,0,1,Laptop,Movie,Thriller,Morning,No Interest
437,171,B,2024-03-02 02:00:00,13.14,1,1,1,Mobile,Movie,Comedy,Morning,
438,349,A,2024-01-01 07:00:00,7.93,1,1,1,Laptop,Movie,Horror,Morning,
439,993,A,2024-01-31 05:00:00,9.32,0,0,2,Mobile,Series,Thriller,Morning,UI Confusion
440,306,A,2024-02-01 23:00:00,7.36,0,0,1,TV,Movie,Sci-Fi,Night,Playback Error
441,779,B,2024-02-03 06:00:00,16.63,0,0,2,Mobile,Movie,Action,Morning,No Interest
442,640,B,2024-01-21 09:00:00,13.44,1,1,3,Laptop,Movie,Drama,Morning,
443,317,B,2024-03-19 21:00:00,10.92,1,0,0,Laptop,Movie,Comedy,Night,
444,763,B,2024-02-01 20:00:00,9.11,0,0,1,Mobile,Series,Horror,Evening,Preview Too Short
445,69,B,2024-01-03 04:00:00,17.99,1,0,0,Mobile,Series,Sci-Fi,Morning,
446,293,A,2024-02-17 07:00:00,16.73,0,0,4,Mobile,Series,Thriller,Morning,UI Confusion
447,936,A,2024-03-13 03:00:00,7.11,1,1,3,Mobile,Series,Sci-Fi,Morning,
448,688,B,2024-01-06 17:00:00,19.7,1,1,1,Mobile,Movie,Comedy,Evening,
449,499,A,2024-02-09 21:00:00,13.14,0,0,4,Mobile,Series,Drama,Night,No Interest
450,178,A,2024-01-22 05:00:00,14.66,0,0,2,Mobile,Movie,Drama,Morning,Preview Too Short
451,787,B,2024-03-27 02:00:00,7.0,1,1,0,Laptop,Series,Drama,Morning,
452,311,A,2024-02-06 20:00:00,11.29,1,1,1,Laptop,Series,Action,Evening,
453,339,A,2024-03-25 10:00:00,18.65,0,0,4,TV,Movie,Action,Morning,Playback Error
454,940,A,2024-01-14 15:00:00,11.04,0,0,4,Mobile,Series,Sci-Fi,Afternoon,Preview Too Short
455,116,A,2024-01-04 01:00:00,10.15,1,1,5,Mobile,Movie,Sci-Fi,Morning,
456,348,B,2024-02-26 14:00:00,18.06,1,1,1,Mobile,Movie,Horror,Afternoon,
457,466,A,2024-03-27 11:00:00,12.01,1,0,1,Mobile,Series,Comedy,Morning,
458,689,B,2024-01-06 23:00:00,6.8,1,1,1,Mobile,Series,Sci-Fi,Night,
459,19,A,2024-01-06 06:00:00,14.89,1,1,5,Mobile,Movie,Sci-Fi,Morning,
460,549,A,2024-02-13 14:00:00,18.58,0,0,0,Mobile,Series,Comedy,Afternoon,Preview Too Short
461,727,A,2024-03-10 03:00:00,18.06,0,0,1,Mobile,Series,Thriller,Morning,Playback Error
462,51,A,2024-01-08 07:00:00,13.64,1,0,0,Mobile,Movie,Sci-Fi,Morning,
463,32,B,2024-01-25 09:00:00,18.89,1,0,1,Laptop,Movie,Action,Morning,
464,701,B,2024-02-24 12:00:00,10.43,1,1,1,TV,Movie,Action,Afternoon,
465,457,B,2024-02-22 06:00:00,8.92,0,0,4,TV,Movie,Sci-Fi,Morning,Preview Too Short
466,155,A,2024-01-20 12:00:00,18.14,0,0,0,Mobile,Series,Drama,Afternoon,Playback Error
467,232,A,2024-01-13 11:00:00,17.26,1,0,1,Mobile,Movie,Drama,Morning,
468,869,A,2024-01-27 00:00:00,17.14,1,0,1,TV,Movie,Sci-Fi,Morning,
469,756,B,2024-02-28 05:00:00,11.94,1,1,1,Mobile,Series,Horror,Morning,
470,925,A,2024-02-08 04:00:00,8.3,1,1,1,Laptop,Series,Thriller,Morning,
471,236,B,2024-02-06 05:00:00,10.81,1,1,0,Mobile,Movie,Sci-Fi,Morning,
472,455,B,2024-02-04 16:00:00,8.74,1,1,1,Laptop,Movie,Sci-Fi,Afternoon,
473,555,A,2024-02-07 15:00:00,9.77,1,0,4,TV,Series,Drama,Afternoon,
474,52,A,2024-02-18 20:00:00,8.65,1,0,0,TV,Movie,Comedy,Evening,
475,271,B,2024-02-26 23:00:00,8.58,1,1,1,Mobile,Movie,Sci-Fi,Night,
476,820,A,2024-03-20 08:00:00,8.33,0,0,0,Mobile,Movie,Comedy,Morning,No Interest
477,990,B,2024-01-03 08:00:00,10.48,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
478,256,A,2024-02-28 12:00:00,7.22,1,0,5,Mobile,Movie,Sci-Fi,Afternoon,
479,763,A,2024-01-15 08:00:00,20.54,1,0,3,Mobile,Series,Horror,Morning,
480,696,A,2024-01-19 13:00:00,13.13,0,0,1,Mobile,Series,Thriller,Afternoon,Playback Error
481,486,B,2024-01-22 00:00:00,10.92,1,1,5,Mobile,Series,Comedy,Morning,
482,678,B,2024-01-04 12:00:00,15.11,1,1,4,Mobile,Series,Sci-Fi,Afternoon,
483,457,A,2024-01-04 19:00:00,12.6,1,0,4,Mobile,Movie,Sci-Fi,Evening,
484,887,B,2024-01-08 13:00:00,16.89,0,0,2,Mobile,Series,Comedy,Afternoon,No Interest
485,963,B,2024-02-24 01:00:00,13.63,0,0,0,Mobile,Movie,Drama,Morning,Preview Too Short
486,135,A,2024-01-13 12:00:00,12.12,0,0,1,Mobile,Movie,Drama,Afternoon,Preview Too Short
487,907,B,2024-02-13 09:00:00,7.11,1,0,0,Mobile,Series,Action,Morning,
488,296,A,2024-03-07 06:00:00,15.19,0,0,0,Mobile,Movie,Thriller,Morning,Playback Error
489,712,B,2024-02-29 01:00:00,19.0,1,1,5,Mobile,Movie,Thriller,Morning,
490,250,B,2024-01-31 11:00:00,8.11,1,1,4,Mobile,Movie,Thriller,Morning,
491,737,B,2024-03-12 19:00:00,8.6,1,1,1,Mobile,Series,Thriller,Evening,
492,840,A,2024-02-04 22:00:00,10.18,1,0,0,Mobile,Movie,Drama,Night,
493,302,B,2024-02-23 09:00:00,19.45,0,0,4,TV,Series,Comedy,Morning,Preview Too Short
494,420,B,2024-01-26 10:00:00,16.46,1,0,1,Laptop,Series,Action,Morning,
495,662,A,2024-02-22 15:00:00,7.34,1,0,1,Laptop,Series,Horror,Afternoon,
496,858,A,2024-01-29 18:00:00,10.57,0,0,2,TV,Series,Sci-Fi,Evening,Preview Too Short
497,392,A,2024-01-20 15:00:00,13.03,1,1,1,Mobile,Series,Drama,Afternoon,
498,632,B,2024-02-19 21:00:00,11.48,1,1,0,TV,Series,Horror,Night,
499,622,B,2024-02-05 06:00:00,13.0,1,1,2,Laptop,Series,Drama,Morning,
500,160,B,2024-03-14 15:00:00,12.73,1,0,1,Mobile,Series,Horror,Afternoon,
501,203,B,2024-01-30 20:00:00,10.7,1,1,2,TV,Movie,Sci-Fi,Evening,
502,817,A,2024-01-18 20:00:00,6.99,1,1,2,Laptop,Movie,Thriller,Evening,
503,778,A,2024-01-26 07:00:00,12.49,1,1,2,Mobile,Movie,Thriller,Morning,
504,46,B,2024-02-04 12:00:00,13.94,1,1,1,Mobile,Movie,Thriller,Afternoon,
505,844,A,2024-03-18 16:00:00,12.47,0,0,1,TV,Movie,Sci-Fi,Afternoon,UI Confusion
506,362,A,2024-02-25 03:00:00,15.28,0,0,3,Laptop,Movie,Drama,Morning,No Interest
507,418,A,2024-01-13 03:00:00,15.14,1,1,0,TV,Movie,Thriller,Morning,
508,596,B,2024-01-06 09:00:00,6.89,1,1,2,TV,Series,Horror,Morning,
509,640,B,2024-01-25 15:00:00,14.29,1,0,1,TV,Movie,Sci-Fi,Afternoon,
510,505,B,2024-01-06 05:00:00,15.32,1,0,2,Mobile,Movie,Drama,Morning,
511,896,B,2024-01-22 22:00:00,13.03,1,0,1,Mobile,Movie,Horror,Night,
512,40,A,2024-01-07 05:00:00,15.46,1,1,2,Mobile,Movie,Thriller,Morning,
513,293,A,2024-01-25 16:00:00,15.87,0,0,3,Mobile,Series,Sci-Fi,Afternoon,UI Confusion
514,137,A,2024-02-02 08:00:00,13.6,0,0,3,Mobile,Movie,Drama,Morning,Playback Error
515,612,B,2024-02-13 17:00:00,18.71,1,1,3,Laptop,Series,Comedy,Evening,
516,373,A,2024-02-09 12:00:00,8.91,1,1,3,TV,Movie,Action,Afternoon,
517,180,B,2024-03-18 16:00:00,17.33,0,0,2,Mobile,Movie,Action,Afternoon,UI Confusion
518,595,A,2024-03-27 03:00:00,13.79,1,0,3,Laptop,Movie,Comedy,Morning,
519,596,A,2024-01-20 09:00:00,8.08,1,0,3,Mobile,Movie,Sci-Fi,Morning,
520,749,B,2024-01-22 17:00:00,14.65,0,0,2,Mobile,Series,Sci-Fi,Evening,No Interest
521,944,B,2024-01-18 05:00:00,5.0,1,1,3,TV,Series,Action,Morning,
522,407,B,2024-02-16 08:00:00,16.8,1,1,4,TV,Series,Sci-Fi,Morning,
523,447,B,2024-02-14 17:00:00,15.22,1,1,3,TV,Movie,Horror,Evening,
524,227,A,2024-01-21 21:00:00,9.0,1,1,3,Mobile,Series,Thriller,Night,
525,394,B,2024-01-23 05:00:00,17.46,1,0,3,Mobile,Movie,Thriller,Morning,
526,976,B,2024-01-12 06:00:00,13.59,1,1,1,Mobile,Series,Sci-Fi,Morning,
527,943,A,2024-02-08 12:00:00,16.08,0,0,3,Mobile,Series,Action,Afternoon,Playback Error
528,961,B,2024-02-21 09:00:00,22.09,1,1,3,Laptop,Movie,Horror,Morning,
529,174,B,2024-01-24 05:00:00,13.15,1,1,2,TV,Series,Sci-Fi,Morning,
530,899,B,2024-02-11 19:00:00,5.92,1,1,1,Mobile,Series,Thriller,Evening,
531,353,B,2024-02-11 16:00:00,20.56,0,0,3,Mobile,Series,Comedy,Afternoon,Preview Too Short
532,107,B,2024-01-03 04:00:00,18.31,1,0,2,Mobile,Movie,Drama,Morning,
533,730,A,2024-03-02 23:00:00,11.96,1,1,1,Laptop,Series,Action,Night,
534,627,A,2024-01-06 23:00:00,11.69,0,0,3,TV,Series,Action,Night,Playback Error
535,318,B,2024-03-07 21:00:00,5.0,0,0,1,TV,Series,Comedy,Night,Preview Too Short
536,739,B,2024-01-24 02:00:00,14.68,0,0,2,Laptop,Movie,Horror,Morning,Preview Too Short
537,838,B,2024-01-12 08:00:00,5.0,1,1,2,Mobile,Movie,Horror,Morning,
538,409,B,2024-02-09 05:00:00,16.85,0,0,1,Mobile,Series,Comedy,Morning,Playback Error
539,907,B,2024-01-21 13:00:00,19.0,1,1,3,Mobile,Series,Sci-Fi,Afternoon,
540,985,A,2024-03-24 05:00:00,7.77,0,0,2,TV,Movie,Thriller,Morning,Preview Too Short
541,539,A,2024-02-17 04:00:00,15.31,0,0,2,TV,Movie,Comedy,Morning,UI Confusion
542,320,B,2024-02-17 23:00:00,11.01,1,0,2,Laptop,Movie,Drama,Night,
543,273,A,2024-01-13 13:00:00,17.24,1,1,5,Laptop,Series,Sci-Fi,Afternoon,
544,255,B,2024-02-02 03:00:00,14.22,1,1,2,Mobile,Series,Drama,Morning,
545,417,A,2024-03-08 04:00:00,9.95,0,0,2,TV,Movie,Comedy,Morning,No Interest
546,608,A,2024-01-16 01:00:00,11.25,1,1,4,Mobile,Movie,Horror,Morning,
547,5,B,2024-03-10 01:00:00,9.34,1,0,2,Mobile,Movie,Drama,Morning,
548,70,B,2024-01-01 20:00:00,7.96,1,1,2,Mobile,Movie,Drama,Evening,
549,246,B,2024-01-22 07:00:00,16.53,1,1,1,Mobile,Movie,Drama,Morning,
550,762,A,2024-02-29 18:00:00,9.87,0,0,0,Mobile,Movie,Drama,Evening,No Interest
551,879,B,2024-01-08 14:00:00,19.63,1,1,0,Mobile,Movie,Drama,Afternoon,
552,282,B,2024-03-11 06:00:00,15.63,1,1,2,Mobile,Movie,Action,Morning,
553,519,B,2024-01-27 21:00:00,11.8,1,1,2,Laptop,Movie,Action,Night,
554,881,B,2024-02-18 21:00:00,13.18,1,0,1,Laptop,Movie,Thriller,Night,
555,350,B,2024-02-17 12:00:00,10.84,1,0,1,Mobile,Movie,Sci-Fi,Afternoon,
556,3,B,2024-03-25 20:00:00,14.74,1,1,3,Mobile,Series,Action,Evening,
557,668,B,2024-02-06 19:00:00,12.17,1,1,1,Mobile,Movie,Horror,Evening,
558,304,B,2024-03-24 12:00:00,15.9,0,0,1,Mobile,Series,Horror,Afternoon,Preview Too Short
559,556,A,2024-01-10 20:00:00,13.57,1,0,2,Mobile,Movie,Drama,Evening,
560,731,A,2024-01-30 18:00:00,10.13,1,0,2,Mobile,Movie,Action,Evening,
561,301,B,2024-03-20 04:00:00,18.58,1,1,0,Mobile,Series,Horror,Morning,
562,720,A,2024-01-10 08:00:00,8.28,1,0,0,Mobile,Series,Drama,Morning,
563,973,B,2024-03-09 16:00:00,12.94,1,1,1,Mobile,Series,Drama,Afternoon,
564,807,B,2024-01-12 16:00:00,10.9,1,1,0,Mobile,Series,Horror,Afternoon,
565,165,B,2024-03-21 16:00:00,7.87,1,0,0,Mobile,Movie,Thriller,Afternoon,
566,445,A,2024-02-16 06:00:00,15.15,0,0,2,Mobile,Movie,Drama,Morning,Playback Error
567,91,B,2024-03-27 19:00:00,17.91,0,0,0,TV,Movie,Thriller,Evening,UI Confusion
